pair_id,original_drug_id,original_drug_name,side,atc_code,alternative_drug_id,alternative_drug_name,source_url,scraped_at
1175339,DDInter83,Amoxicillin,B,J01C,DDInter89,Ampicillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter159,Bacampicillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter189,Benzylpenicillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter190,Benzylpenicillin (potassium),https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter191,Benzylpenicillin (sodium),https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter295,Carbenicillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter418,Cloxacillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,A02B,DDInter519,Dexlansoprazole,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter541,Dicloxacillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,A02B,DDInter676,Esomeprazole,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter1195,Meticillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,A02B,DDInter1203,Metronidazole (topical),https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter1207,Mezlocillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter1256,Nafcillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter1354,Oxacillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter1445,Phenoxymethylpenicillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter1751,Tazobactam,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,A02B,DDInter1784,Tetracycline (topical),https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,J01C,DDInter1803,Ticarcillin,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175339,DDInter83,Amoxicillin,B,A02B,DDInter1811,Tinidazole,https://ddinter.scbdd.com/ddinter/interact/1175339,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter6,Abciximab,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter13,Acenocoumarol,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter56,Alteplase,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter99,Anistreplase,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter105,Antithrombin III human,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter108,Apixaban,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter117,Argatroban,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter200,Betrixaban,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter217,Bivalirudin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter283,Cangrelor,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter286,Caplacizumab,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter379,Cilostazol,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter470,Dalteparin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter471,Danaparoid,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter491,Defibrotide,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter505,Desirudin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter573,Dipyridamole,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter605,Drotrecogin alfa,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter621,Edoxaban,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter645,Enoxaparin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter659,Eptifibatide,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter775,Fondaparinux,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter857,Heparin (flush),https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter908,Iloprost,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1037,Lepirudin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1508,Prasugrel,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1542,Protein C,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1585,Reteplase,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1609,Rivaroxaban,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1656,Selexipag,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1712,Streptokinase,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1764,Tenecteplase,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1802,Ticagrelor,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1804,Ticlopidine,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1812,Tinzaparin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1818,Tirofiban,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1852,Treprostinil,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1905,Urokinase,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter413,Clopidogrel,A,B01A,DDInter1945,Vorapaxar,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter89,Ampicillin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter159,Bacampicillin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter189,Benzylpenicillin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter190,Benzylpenicillin (potassium),https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter191,Benzylpenicillin (sodium),https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter295,Carbenicillin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter418,Cloxacillin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,A02B,DDInter1055,Levofloxacin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter1195,Meticillin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,A02B,DDInter1203,Metronidazole (topical),https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter1207,Mezlocillin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter1256,Nafcillin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter1354,Oxacillin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,A02B,DDInter1569,Ranitidine (bismuth citrate),https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter1751,Tazobactam,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,A02B,DDInter1784,Tetracycline (topical),https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,J01C,DDInter1803,Ticarcillin,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175344,DDInter83,Amoxicillin,B,A02B,DDInter1811,Tinidazole,https://ddinter.scbdd.com/ddinter/interact/1175344,2026-09-09T19:46:15+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter5,Abatacept,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter27,Adalimumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter40,Alefacept,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter41,Alemtuzumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter47,Alitretinoin (topical),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter69,Aminobenzoic acid,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter94,Anakinra,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter103,Antilymphocyte immunoglobulin (horse),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter106,Antithymocyte immunoglobulin (rabbit),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter111,Apremilast,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter165,Baricitinib,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter166,Basiliximab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter172,Belatacept,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter173,Belimumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter234,Brimonidine,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter235,Brimonidine (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter236,Brimonidine (topical),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter240,Brodalumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter276,Calcium gluconate,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter281,Canakinumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter342,Certolizumab pegol,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter392,Cladribine,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter449,Cromoglicic acid,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter501,Deoxycholic acid,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter538,Diclofenac (ophthalmic),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter539,Diclofenac (topical),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter564,Dimethyl fumarate,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter609,Dupilumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter618,Eculizumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter623,Efalizumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter634,Emapalumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter687,Etanercept,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter704,Everolimus,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter737,Fingolimod,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter834,Glycopyrronium,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter835,Glycopyrronium (topical),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter837,Golimumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter849,Guselkumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter923,Infliximab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter998,Ivermectin,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter999,Ivermectin (topical),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1003,Ixekizumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter1120,Magnesium sulfate,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter1226,Minoxidil,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter1227,Minoxidil (topical),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1250,Muromonab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1268,Natalizumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1321,Ocrelizumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1376,Ozanimod,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter1468,Pimecrolimus,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,D11A,DDInter1469,Pimecrolimus (topical),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1477,Pirfenidone,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1491,Pomalidomide,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1574,Ravulizumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1594,Rilonacept,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1602,Risankizumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1643,Sarilumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1652,Secukinumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1668,Siltuximab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1676,Siponimod,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1678,Sirolimus,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1771,Teriflunomide,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1806,Tildrakizumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1824,Tocilizumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1825,Tofacitinib,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1901,Upadacitinib,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1907,Ustekinumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter1735,Tacrolimus,A,L04A,DDInter1923,Vedolizumab,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter83,Amoxicillin,B,J01C,DDInter159,Bacampicillin,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter83,Amoxicillin,B,J01C,DDInter189,Benzylpenicillin,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter83,Amoxicillin,B,J01C,DDInter190,Benzylpenicillin (potassium),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter83,Amoxicillin,B,J01C,DDInter191,Benzylpenicillin (sodium),https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
1175360,DDInter83,Amoxicillin,B,J01C,DDInter295,Carbenicillin,https://ddinter.scbdd.com/ddinter/interact/1175360,2026-09-09T19:46:16+00:00
